Wavelength (nm),1547,1547.01,1547.02,1547.03,1547.04,1547.05,1547.06,1547.07,1547.08,1547.09,1547.1,1547.11,1547.12,1547.13,1547.14,1547.15,1547.16,1547.17,1547.18,1547.19,1547.2,1547.21,1547.22,1547.23,1547.24,1547.25,1547.26,1547.27,1547.28,1547.29,1547.3,1547.31,1547.32,1547.33,1547.34,1547.35,1547.36,1547.37,1547.38,1547.39,1547.4,1547.41,1547.42,1547.43,1547.44,1547.45,1547.46,1547.47,1547.48,1547.49,1547.5,1547.51,1547.52,1547.53,1547.54,1547.55,1547.56,1547.57,1547.58,1547.59,1547.6,1547.61,1547.62,1547.63,1547.64,1547.65,1547.66,1547.67,1547.68,1547.69,1547.7,1547.71,1547.72,1547.73,1547.74,1547.75,1547.76,1547.77,1547.78,1547.79,1547.8,1547.81,1547.82,1547.83,1547.84,1547.85,1547.86,1547.87,1547.88,1547.89,1547.9,1547.91,1547.92,1547.93,1547.94,1547.95,1547.96,1547.97,1547.98,1547.99,1548,1548.01,1548.02,1548.03,1548.04,1548.05,1548.06,1548.07,1548.08,1548.09,1548.1,1548.11,1548.12,1548.13,1548.14,1548.15,1548.16,1548.17,1548.18,1548.19,1548.2,1548.21,1548.22,1548.23,1548.24,1548.25,1548.26,1548.27,1548.28,1548.29,1548.3,1548.31,1548.32,1548.33,1548.34,1548.35,1548.36,1548.37,1548.38,1548.39,1548.4,1548.41,1548.42,1548.43,1548.44,1548.45,1548.46,1548.47,1548.48,1548.49,1548.5,1548.51,1548.52,1548.53,1548.54,1548.55,1548.56,1548.57,1548.58,1548.59,1548.6,1548.61,1548.62,1548.63,1548.64,1548.65,1548.66,1548.67,1548.68,1548.69,1548.7,1548.71,1548.72,1548.73,1548.74,1548.75,1548.76,1548.77,1548.78,1548.79,1548.8,1548.81,1548.82,1548.83,1548.84,1548.85,1548.86,1548.87,1548.88,1548.89,1548.9,1548.91,1548.92,1548.93,1548.94,1548.95,1548.96,1548.97,1548.98,1548.99,1549,1549.01,1549.02,1549.03,1549.04,1549.05,1549.06,1549.07,1549.08,1549.09,1549.1,1549.11,1549.12,1549.13,1549.14,1549.15,1549.16,1549.17,1549.18,1549.19,1549.2,1549.21,1549.22,1549.23,1549.24,1549.25,1549.26,1549.27,1549.28,1549.29,1549.3,1549.31,1549.32,1549.33,1549.34,1549.35,1549.36,1549.37,1549.38,1549.39,1549.4,1549.41,1549.42,1549.43,1549.44,1549.45,1549.46,1549.47,1549.48,1549.49,1549.5,1549.51,1549.52,1549.53,1549.54,1549.55,1549.56,1549.57,1549.58,1549.59,1549.6,1549.61,1549.62,1549.63,1549.64,1549.65,1549.66,1549.67,1549.68,1549.69,1549.7,1549.71,1549.72,1549.73,1549.74,1549.75,1549.76,1549.77,1549.78,1549.79,1549.8,1549.81,1549.82,1549.83,1549.84,1549.85,1549.86,1549.87,1549.88,1549.89,1549.9,1549.91,1549.92,1549.93,1549.94,1549.95,1549.96,1549.97,1549.98,1549.99,1550,1550.01,1550.02,1550.03,1550.04,1550.05,1550.06,1550.07,1550.08,1550.09,1550.1,1550.11,1550.12,1550.13,1550.14,1550.15,1550.16,1550.17,1550.18,1550.19,1550.2,1550.21,1550.22,1550.23,1550.24,1550.25,1550.26,1550.27,1550.28,1550.29,1550.3,1550.31,1550.32,1550.33,1550.34,1550.35,1550.36,1550.37,1550.38,1550.39,1550.4,1550.41,1550.42,1550.43,1550.44,1550.45,1550.46,1550.47,1550.48,1550.49,1550.5,1550.51,1550.52,1550.53,1550.54,1550.55,1550.56,1550.57,1550.58,1550.59,1550.6,1550.61,1550.62,1550.63,1550.64,1550.65,1550.66,1550.67,1550.68,1550.69,1550.7,1550.71,1550.72,1550.73,1550.74,1550.75,1550.76,1550.77,1550.78,1550.79,1550.8,1550.81,1550.82,1550.83,1550.84,1550.85,1550.86,1550.87,1550.88,1550.89,1550.9,1550.91,1550.92,1550.93,1550.94,1550.95,1550.96,1550.97,1550.98,1550.99,1551,1551.01,1551.02,1551.03,1551.04,1551.05,1551.06,1551.07,1551.08,1551.09,1551.1,1551.11,1551.12,1551.13,1551.14,1551.15,1551.16,1551.17,1551.18,1551.19,1551.2,1551.21,1551.22,1551.23,1551.24,1551.25,1551.26,1551.27,1551.28,1551.29,1551.3,1551.31,1551.32,1551.33,1551.34,1551.35,1551.36,1551.37,1551.38,1551.39,1551.4,1551.41,1551.42,1551.43,1551.44,1551.45,1551.46,1551.47,1551.48,1551.49,1551.5,1551.51,1551.52,1551.53,1551.54,1551.55,1551.56,1551.57,1551.58,1551.59,1551.6,1551.61,1551.62,1551.63,1551.64,1551.65,1551.66,1551.67,1551.68,1551.69,1551.7,1551.71,1551.72,1551.73,1551.74,1551.75,1551.76,1551.77,1551.78,1551.79,1551.8,1551.81,1551.82,1551.83,1551.84,1551.85,1551.86,1551.87,1551.88,1551.89,1551.9,1551.91,1551.92,1551.93,1551.94,1551.95,1551.96,1551.97,1551.98,1551.99,1552,1552.01,1552.02,1552.03,1552.04,1552.05,1552.06,1552.07,1552.08,1552.09,1552.1,1552.11,1552.12,1552.13,1552.14,1552.15,1552.16,1552.17,1552.18,1552.19,1552.2,1552.21,1552.22,1552.23,1552.24,1552.25,1552.26,1552.27,1552.28,1552.29,1552.3,1552.31,1552.32,1552.33,1552.34,1552.35,1552.36,1552.37,1552.38,1552.39,1552.4,1552.41,1552.42,1552.43,1552.44,1552.45,1552.46,1552.47,1552.48,1552.49,1552.5,1552.51,1552.52,1552.53,1552.54,1552.55,1552.56,1552.57,1552.58,1552.59,1552.6,1552.61,1552.62,1552.63,1552.64,1552.65,1552.66,1552.67,1552.68,1552.69,1552.7,1552.71,1552.72,1552.73,1552.74,1552.75,1552.76,1552.77,1552.78,1552.79,1552.8,1552.81,1552.82,1552.83,1552.84,1552.85,1552.86,1552.87,1552.88,1552.89,1552.9,1552.91,1552.92,1552.93,1552.94,1552.95,1552.96,1552.97,1552.98,1552.99,1553
R(um),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.509282589,1.509282024,1.509281459,1.509280894,1.509280329,1.509279764,1.509279199,1.509278634,1.509278069,1.509277503,1.509276938,1.509276373,1.509275808,1.509275243,1.509274678,1.509274113,1.509273548,1.509272983,1.509272418,1.509271853,1.509271288,1.509270723,1.509270158,1.509269593,1.509269028,1.509268463,1.509267897,1.509267332,1.509266767,1.509266202,1.509265637,1.509265072,1.509264507,1.509263942,1.509263377,1.509262812,1.509262247,1.509261682,1.509261117,1.509260552,1.509259987,1.509259422,1.509258856,1.509258291,1.509257726,1.509257161,1.509256596,1.509256031,1.509255466,1.509254901,1.509254336,1.509253652,1.509252967,1.509252283,1.509251599,1.509250915,1.50925023,1.509249546,1.509248862,1.509248178,1.509247493,1.509246809,1.509246125,1.509245441,1.509244756,1.509244072,1.509243388,1.509242704,1.509242019,1.509241335,1.509240651,1.509239967,1.509239282,1.509238598,1.509237914,1.50923723,1.509236545,1.509235861,1.509235177,1.509234492,1.509233808,1.509233124,1.50923244,1.509231755,1.509231071,1.509230387,1.509229703,1.509229018,1.509228334,1.50922765,1.509226966,1.509226281,1.509225597,1.509224913,1.509224229,1.509223544,1.50922286,1.509222176,1.509221492,1.509220807,1.509220123,1.509219589,1.509219055,1.509218521,1.509217987,1.509217453,1.509216919,1.509216385,1.509215851,1.509215316,1.509214782,1.509214248,1.509213714,1.50921318,1.509212646,1.509212112,1.509211578,1.509211044,1.50921051,1.509209976,1.509209442,1.509208908,1.509208374,1.50920784,1.509207306,1.509206772,1.509206237,1.509205703,1.509205169,1.509204635,1.509204101,1.509203567,1.509203033,1.509202499,1.509201965,1.509201431,1.509200897,1.509200363,1.509199829,1.509199295,1.509198761,1.509198227,1.509197692,1.509197158,1.509196624,1.50919609,1.509195556,1.509195022,1.509194488,1.509193954,1.50919342,1.509192764,1.509192109,1.509191453,1.509190797,1.509190142,1.509189486,1.509188831,1.509188175,1.509187519,1.509186864,1.509186208,1.509185552,1.509184897,1.509184241,1.509183585,1.50918293,1.509182274,1.509181618,1.509180963,1.509180307,1.509179652,1.509178996,1.50917834,1.509177685,1.509177029,1.509176373,1.509175718,1.509175062,1.509174406,1.509173751,1.509173095,1.50917244,1.509171784,1.509171128,1.509170473,1.509169817,1.509169161,1.509168506,1.50916785,1.509167194,1.509166539,1.509165883,1.509165227,1.509164572,1.509163916,1.509163261,1.509162605,1.509161949,1.509161294,1.509160638,1.509160102,1.509159565,1.509159029,1.509158492,1.509157956,1.509157419,1.509156883,1.509156346,1.50915581,1.509155274,1.509154737,1.509154201,1.509153664,1.509153128,1.509152591,1.509152055,1.509151519,1.509150982,1.509150446,1.509149909,1.509149373,1.509148836,1.5091483,1.509147763,1.509147227,1.509146691,1.509146154,1.509145618,1.509145081,1.509144545,1.509144008,1.509143472,1.509142935,1.509142399,1.509141863,1.509141326,1.50914079,1.509140253,1.509139717,1.50913918,1.509138644,1.509138108,1.509137571,1.509137035,1.509136498,1.509135962,1.509135425,1.509134889,1.509134352,1.509133816,1.509133194,1.509132571,1.509131949,1.509131327,1.509130705,1.509130082,1.50912946,1.509128838,1.509128215,1.509127593,1.509126971,1.509126349,1.509125726,1.509125104,1.509124482,1.50912386,1.509123237,1.509122615,1.509121993,1.50912137,1.509120748,1.509120126,1.509119504,1.509118881,1.509118259,1.509117637,1.509117014,1.509116392,1.50911577,1.509115148,1.509114525,1.509113903,1.509113281,1.509112658,1.509112036,1.509111414,1.509110792,1.509110169,1.509109547,1.509108925,1.509108303,1.50910768,1.509107058,1.509106436,1.509105813,1.509105191,1.509104569,1.509103947,1.509103324,1.509102702,1.50910202,1.509101338,1.509100656,1.509099974,1.509099293,1.509098611,1.509097929,1.509097247,1.509096565,1.509095883,1.509095201,1.509094519,1.509093838,1.509093156,1.509092474,1.509091792,1.50909111,1.509090428,1.509089746,1.509089064,1.509088383,1.509087701,1.509087019,1.509086337,1.509085655,1.509084973,1.509084291,1.509083609,1.509082927,1.509082246,1.509081564,1.509080882,1.5090802,1.509079518,1.509078836,1.509078154,1.509077472,1.509076791,1.509076109,1.509075427,1.509074745,1.509074063,1.509073381,1.509072699,1.509072017,1.509071336,1.509070654,1.509069972,1.50906929,1.509068608,1.509067909,1.509067211,1.509066512,1.509065814,1.509065115,1.509064417,1.509063718,1.50906302,1.509062321,1.509061622,1.509060924,1.509060225,1.509059527,1.509058828,1.50905813,1.509057431,1.509056732,1.509056034,1.509055335,1.509054637,1.509053938,1.50905324,1.509052541,1.509051843,1.509051144,1.509050445,1.509049747,1.509049048,1.50904835,1.509047651,1.509046953,1.509046254,1.509045556,1.509044857,1.509044158,1.50904346,1.509042761,1.509042063,1.509041364,1.509040666,1.509039967,1.509039268,1.50903857,1.509037871,1.509037173,1.509036474,1.509035776,1.509035077,1.509034379,1.50903368,1.509032993,1.509032307,1.50903162,1.509030933,1.509030247,1.50902956,1.509028874,1.509028187,1.5090275,1.509026814,1.509026127,1.50902544,1.509024754,1.509024067,1.50902338,1.509022694,1.509022007,1.50902132,1.509020634,1.509019947,1.509019261,1.509018574,1.509017887,1.509017201,1.509016514,1.509015827,1.509015141,1.509014454,1.509013767,1.509013081,1.509012394,1.509011708,1.509011021,1.509010334,1.509009648,1.509008961,1.509008274,1.509007588,1.509006901,1.509006214,1.509005528,1.509004841,1.509004154,1.509003468,1.509002781,1.509002095,1.509001408,1.509000721,1.509000035,1.508999348,1.508998678,1.508998008,1.508997338,1.508996668,1.508995998,1.508995328,1.508994658,1.508993988,1.508993318,1.508992648,1.508991978,1.508991308,1.508990639,1.508989969,1.508989299,1.508988629,1.508987959,1.508987289,1.508986619,1.508985949,1.508985279,1.508984609,1.508983939,1.508983269,1.508982599,1.508981929,1.508981259,1.508980589,1.508979919,1.508979249,1.508978579,1.508977909,1.508977239,1.508976569,1.508975899,1.508975229,1.508974559,1.50897389,1.50897322,1.50897255,1.50897188,1.50897121,1.50897054,1.50896987,1.5089692,1.50896853,1.50896786,1.50896719,1.50896652,1.50896585,1.508965194,1.508964539,1.508963883,1.508963227,1.508962572,1.508961916,1.50896126,1.508960605,1.508959949,1.508959293,1.508958638,1.508957982,1.508957326,1.508956671,1.508956015,1.508955359,1.508954704,1.508954048,1.508953392,1.508952737,1.508952081,1.508951425,1.50895077,1.508950114,1.508949459,1.508948803,1.508948147,1.508947492,1.508946836,1.50894618,1.508945525,1.508944869,1.508944213,1.508943558,1.508942902,1.508942246,1.508941591,1.508940935,1.508940279,1.508939624,1.508938968,1.508938312,1.508937657,1.508937001,1.508936345,1.50893569,1.508935034,1.508934378,1.508933723,1.508933067,1.508932414,1.50893176,1.508931107,1.508930454,1.508929801,1.508929147,1.508928494,1.508927841,1.508927188,1.508926534,1.508925881,1.508925228,1.508924575,1.508923921,1.508923268,1.508922615,1.508921962,1.508921308,1.508920655,1.508920002,1.508919349,1.508918695,1.508918042,1.508917389,1.508916736,1.508916082,1.508915429,1.508914776,1.508914122,1.508913469,1.508912816,1.508912163,1.508911509,1.508910856,1.508910203,1.50890955,1.508908896,1.508908243,1.50890759,1.508906937,1.508906283,1.50890563,1.508904977,1.508904324,1.50890367,1.508903017,1.508902364,1.508901711,1.508901057,1.508900404
60.1,1.509274232,1.509273668,1.509273103,1.509272539,1.509271974,1.509271409,1.509270845,1.50927028,1.509269716,1.509269151,1.509268587,1.509268022,1.509267457,1.509266893,1.509266328,1.509265764,1.509265199,1.509264635,1.50926407,1.509263505,1.509262941,1.509262376,1.509261812,1.509261247,1.509260682,1.509260118,1.509259553,1.509258989,1.509258424,1.50925786,1.509257295,1.50925673,1.509256166,1.509255601,1.509255037,1.509254472,1.509253907,1.509253343,1.509252778,1.509252214,1.509251649,1.509251085,1.50925052,1.509249955,1.509249391,1.509248826,1.509248262,1.509247697,1.509247132,1.509246568,1.509246003,1.50924532,1.509244638,1.509243955,1.509243272,1.509242589,1.509241906,1.509241223,1.509240541,1.509239858,1.509239175,1.509238492,1.509237809,1.509237127,1.509236444,1.509235761,1.509235078,1.509234395,1.509233712,1.50923303,1.509232347,1.509231664,1.509230981,1.509230298,1.509229615,1.509228933,1.50922825,1.509227567,1.509226884,1.509226201,1.509225518,1.509224836,1.509224153,1.50922347,1.509222787,1.509222104,1.509221421,1.509220739,1.509220056,1.509219373,1.50921869,1.509218007,1.509217324,1.509216642,1.509215959,1.509215276,1.509214593,1.50921391,1.509213227,1.509212545,1.509211862,1.509211326,1.509210791,1.509210255,1.50920972,1.509209184,1.509208649,1.509208113,1.509207578,1.509207042,1.509206507,1.509205971,1.509205436,1.5092049,1.509204365,1.509203829,1.509203294,1.509202758,1.509202223,1.509201687,1.509201152,1.509200617,1.509200081,1.509199546,1.50919901,1.509198475,1.509197939,1.509197404,1.509196868,1.509196333,1.509195797,1.509195262,1.509194726,1.509194191,1.509193655,1.50919312,1.509192584,1.509192049,1.509191513,1.509190978,1.509190442,1.509189907,1.509189371,1.509188836,1.5091883,1.509187765,1.509187229,1.509186694,1.509186158,1.509185623,1.509185087,1.509184432,1.509183776,1.50918312,1.509182465,1.509181809,1.509181153,1.509180498,1.509179842,1.509179187,1.509178531,1.509177875,1.50917722,1.509176564,1.509175908,1.509175253,1.509174597,1.509173941,1.509173286,1.50917263,1.509171975,1.509171319,1.509170663,1.509170008,1.509169352,1.509168696,1.509168041,1.509167385,1.509166729,1.509166074,1.509165418,1.509164762,1.509164107,1.509163451,1.509162796,1.50916214,1.509161484,1.509160829,1.509160173,1.509159517,1.509158862,1.509158206,1.50915755,1.509156895,1.509156239,1.509155584,1.509154928,1.509154272,1.509153617,1.509152961,1.509152305,1.50915177,1.509151234,1.509150698,1.509150162,1.509149627,1.509149091,1.509148555,1.509148019,1.509147484,1.509146948,1.509146412,1.509145877,1.509145341,1.509144805,1.509144269,1.509143734,1.509143198,1.509142662,1.509142127,1.509141591,1.509141055,1.509140519,1.509139984,1.509139448,1.509138912,1.509138376,1.509137841,1.509137305,1.509136769,1.509136234,1.509135698,1.509135162,1.509134626,1.509134091,1.509133555,1.509133019,1.509132483,1.509131948,1.509131412,1.509130876,1.509130341,1.509129805,1.509129269,1.509128733,1.509128198,1.509127662,1.509127126,1.50912659,1.509126055,1.509125519,1.509124894,1.509124269,1.509123644,1.509123018,1.509122393,1.509121768,1.509121143,1.509120518,1.509119893,1.509119268,1.509118642,1.509118017,1.509117392,1.509116767,1.509116142,1.509115517,1.509114892,1.509114266,1.509113641,1.509113016,1.509112391,1.509111766,1.509111141,1.509110516,1.509109891,1.509109265,1.50910864,1.509108015,1.50910739,1.509106765,1.50910614,1.509105515,1.509104889,1.509104264,1.509103639,1.509103014,1.509102389,1.509101764,1.509101139,1.509100513,1.509099888,1.509099263,1.509098638,1.509098013,1.509097388,1.509096763,1.509096137,1.509095512,1.509094887,1.509094262,1.509093581,1.5090929,1.509092219,1.509091537,1.509090856,1.509090175,1.509089494,1.509088813,1.509088132,1.50908745,1.509086769,1.509086088,1.509085407,1.509084726,1.509084045,1.509083363,1.509082682,1.509082001,1.50908132,1.509080639,1.509079958,1.509079276,1.509078595,1.509077914,1.509077233,1.509076552,1.509075871,1.509075189,1.509074508,1.509073827,1.509073146,1.509072465,1.509071784,1.509071102,1.509070421,1.50906974,1.509069059,1.509068378,1.509067697,1.509067015,1.509066334,1.509065653,1.509064972,1.509064291,1.50906361,1.509062928,1.509062247,1.509061566,1.509060885,1.509060204,1.509059504,1.509058804,1.509058104,1.509057404,1.509056704,1.509056004,1.509055304,1.509054604,1.509053904,1.509053204,1.509052504,1.509051804,1.509051104,1.509050404,1.509049704,1.509049004,1.509048304,1.509047604,1.509046904,1.509046204,1.509045504,1.509044804,1.509044104,1.509043404,1.509042704,1.509042004,1.509041304,1.509040604,1.509039904,1.509039204,1.509038504,1.509037804,1.509037104,1.509036404,1.509035704,1.509035004,1.509034304,1.509033604,1.509032904,1.509032204,1.509031504,1.509030804,1.509030104,1.509029404,1.509028704,1.509028004,1.509027304,1.509026604,1.509025904,1.509025204,1.509024521,1.509023839,1.509023156,1.509022473,1.50902179,1.509021107,1.509020424,1.509019742,1.509019059,1.509018376,1.509017693,1.50901701,1.509016327,1.509015645,1.509014962,1.509014279,1.509013596,1.509012913,1.509012231,1.509011548,1.509010865,1.509010182,1.509009499,1.509008816,1.509008134,1.509007451,1.509006768,1.509006085,1.509005402,1.509004719,1.509004037,1.509003354,1.509002671,1.509001988,1.509001305,1.509000622,1.50899994,1.508999257,1.508998574,1.508997891,1.508997208,1.508996526,1.508995843,1.50899516,1.508994477,1.508993794,1.508993111,1.508992429,1.508991746,1.508991063,1.508990392,1.50898972,1.508989049,1.508988377,1.508987706,1.508987035,1.508986363,1.508985692,1.50898502,1.508984349,1.508983678,1.508983006,1.508982335,1.508981663,1.508980992,1.508980321,1.508979649,1.508978978,1.508978306,1.508977635,1.508976964,1.508976292,1.508975621,1.50897495,1.508974278,1.508973607,1.508972935,1.508972264,1.508971593,1.508970921,1.50897025,1.508969578,1.508968907,1.508968236,1.508967564,1.508966893,1.508966221,1.50896555,1.508964879,1.508964207,1.508963536,1.508962865,1.508962193,1.508961522,1.50896085,1.508960179,1.508959508,1.508958836,1.508958165,1.508957493,1.508956838,1.508956183,1.508955527,1.508954872,1.508954216,1.508953561,1.508952905,1.50895225,1.508951595,1.508950939,1.508950284,1.508949628,1.508948973,1.508948318,1.508947662,1.508947007,1.508946351,1.508945696,1.50894504,1.508944385,1.50894373,1.508943074,1.508942419,1.508941763,1.508941108,1.508940452,1.508939797,1.508939142,1.508938486,1.508937831,1.508937175,1.50893652,1.508935865,1.508935209,1.508934554,1.508933898,1.508933243,1.508932587,1.508931932,1.508931277,1.508930621,1.508929966,1.50892931,1.508928655,1.508928,1.508927344,1.508926689,1.508926033,1.508925378,1.508924722,1.508924068,1.508923414,1.50892276,1.508922106,1.508921451,1.508920797,1.508920143,1.508919489,1.508918834,1.50891818,1.508917526,1.508916872,1.508916218,1.508915563,1.508914909,1.508914255,1.508913601,1.508912947,1.508912292,1.508911638,1.508910984,1.50891033,1.508909675,1.508909021,1.508908367,1.508907713,1.508907059,1.508906404,1.50890575,1.508905096,1.508904442,1.508903788,1.508903133,1.508902479,1.508901825,1.508901171,1.508900516,1.508899862,1.508899208,1.508898554,1.5088979,1.508897245,1.508896591,1.508895937,1.508895283,1.508894629,1.508893974,1.50889332,1.508892666,1.508892012
